scraped_at,make,model,variant,display_name,title_text,url,price_sek,year,mileage_km,source,status,price_rank,mileage_rank,year_rank,deal_score
2026-07-09T01:27:18,Audi,RS e-tron GT,RS,Audi RS e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/22493857,1099000,2024,4290,market,active_or_seen,1.0,1.0,1.0,1.0
2026-07-09T01:27:13,Audi,RS e-tron GT,RS,Audi RS e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/21819590,749000,2023,43000,market,active_or_seen,1.0,1.0,2.0,1.2000000000000002
2026-07-09T01:27:05,Audi,RS e-tron GT,RS,Audi RS e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/22384221,559900,2022,59800,market,active_or_seen,1.0,5.0,6.5,3.3
2026-07-09T01:27:24,Audi,RS e-tron GT,RS,Audi RS e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/15085368,640000,2022,34000,market,active_or_seen,3.0,2.0,6.5,3.4000000000000004
2026-07-09T01:27:02,Audi,RS e-tron GT,RS,Audi RS e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/24177442,599900,2022,94500,market,active_or_seen,2.0,8.0,6.5,4.7
2026-07-09T01:27:07,Audi,RS e-tron GT,RS,Audi RS e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/22975481,699000,2022,58560,market,active_or_seen,5.5,4.0,6.5,5.25
2026-07-09T01:27:10,Audi,RS e-tron GT,RS,Audi RS e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/19277176,679000,2022,88790,market,active_or_seen,4.0,7.0,6.5,5.3999999999999995
2026-07-09T01:27:21,Audi,RS e-tron GT,RS,Audi RS e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/14673832,899000,2022,6100,market,active_or_seen,8.0,1.0,6.5,5.6
2026-07-09T01:27:27,Audi,RS e-tron GT,RS,Audi RS e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/14373799,849900,2022,39950,market,active_or_seen,7.0,3.0,6.5,5.7
2026-07-09T01:27:16,Audi,RS e-tron GT,RS,Audi RS e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/14101937,699000,2022,66000,market,active_or_seen,5.5,6.0,6.5,5.85
2026-07-09T01:26:01,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/23268616,599900,2023,78390,market,active_or_seen,1.0,5.0,3.0,2.6
2026-07-09T01:26:15,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/13358326,629000,2023,64010,market,active_or_seen,2.0,4.0,3.0,2.8000000000000003
2026-07-09T01:25:40,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/24348069,669000,2023,22360,market,active_or_seen,4.0,1.0,3.0,2.9
2026-07-09T01:26:32,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/20259037,629900,2023,56000,market,active_or_seen,3.0,3.0,3.0,3.0
2026-07-09T01:25:56,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/21819590,749000,2023,43000,market,active_or_seen,5.0,2.0,3.0,3.7
2026-07-09T01:25:10,Audi,e-tron GT,GT,Audi e-tron GT,Audi e-tron GT,https://www.blocket.se/mobility/item/23625305,500000,2022,68000,market,active_or_seen,2.0,10.5,16.0,7.3500000000000005
2026-07-09T01:25:26,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/22384221,559900,2022,59800,market,active_or_seen,6.0,8.0,16.0,8.600000000000001
2026-07-09T01:26:56,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/13732536,499900,2022,99800,market,active_or_seen,1.0,19.0,16.0,9.4
2026-07-09T01:25:31,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/20815621,619800,2022,21770,market,active_or_seen,12.0,1.0,16.0,9.5
2026-07-09T01:25:12,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/23633832,539900,2022,84020,market,active_or_seen,5.0,15.0,16.0,10.2
2026-07-09T01:26:40,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/15085368,640000,2022,34000,market,active_or_seen,14.0,2.0,16.0,10.8
2026-07-09T01:25:29,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/23816365,569800,2022,82990,market,active_or_seen,7.0,14.0,16.0,10.9
2026-07-09T01:25:53,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/24268743,519900,2022,103740,market,active_or_seen,3.0,21.0,16.0,11.0
2026-07-09T01:26:18,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/23753910,525000,2022,103000,market,active_or_seen,4.0,20.0,16.0,11.2
2026-07-09T01:25:48,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/23908010,599000,2022,68000,market,active_or_seen,10.0,10.5,16.0,11.350000000000001
2026-07-09T01:25:21,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/24344404,579800,2022,76130,market,active_or_seen,9.0,13.0,16.0,11.600000000000001
2026-07-09T01:25:37,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/20481307,579700,2022,84990,market,active_or_seen,8.0,16.0,16.0,12.0
2026-07-09T01:26:51,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/13990164,649000,2022,49500,market,active_or_seen,15.0,5.0,16.0,12.2
2026-07-09T01:25:59,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/21983562,659000,2022,40000,market,active_or_seen,16.0,4.0,16.0,12.399999999999999
2026-07-09T01:26:54,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/13952724,639000,2022,70000,market,active_or_seen,13.0,12.0,16.0,13.3
2026-07-09T01:26:34,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/17761016,659900,2022,56990,market,active_or_seen,17.0,6.0,16.0,13.5
2026-07-09T01:25:23,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/24177442,599900,2022,94500,market,active_or_seen,11.0,18.0,16.0,14.099999999999998
2026-07-09T01:26:48,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/14373799,849900,2022,39950,market,active_or_seen,21.0,3.0,16.0,14.600000000000001
2026-07-09T01:25:42,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/22975481,699000,2022,58560,market,active_or_seen,19.5,7.0,16.0,15.05
2026-07-09T01:26:23,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/14101937,699000,2022,66000,market,active_or_seen,19.5,9.0,16.0,15.649999999999999
2026-07-09T01:25:45,Audi,e-tron GT,GT,Audi e-tron GT,Audi E-Tron,https://www.blocket.se/mobility/item/19277176,679000,2022,88790,market,active_or_seen,18.0,17.0,16.0,17.3
2026-07-09T01:18:35,BMW,i4,M50,BMW i4 M50,BMW i4,https://www.blocket.se/mobility/item/22569804,599700,2025,22540,market,active_or_seen,1.5,3.0,3.5,2.35
2026-07-09T01:19:24,BMW,i4,M50,BMW i4 M50,BMW i4,https://www.blocket.se/mobility/item/24507909,599700,2025,29330,market,active_or_seen,1.5,4.0,3.5,2.65
2026-07-09T01:20:08,BMW,i4,M50,BMW i4 M50,BMW i4,https://www.blocket.se/mobility/item/24270234,630990,2025,8500,market,active_or_seen,5.0,2.0,3.5,3.8000000000000003
2026-07-09T01:20:00,BMW,i4,M50,BMW i4 M50,BMW i4,https://www.blocket.se/mobility/item/23773834,599900,2025,50100,market,active_or_seen,3.0,6.0,3.5,4.0
2026-07-09T01:20:14,BMW,i4,M50,BMW i4 M50,BMW i4,https://www.blocket.se/mobility/item/24243104,634700,2025,6960,market,active_or_seen,6.0,1.0,3.5,4.0
2026-07-09T01:20:11,BMW,i4,M50,BMW i4 M50,BMW i4,https://www.blocket.se/mobility/item/24248227,619000,2025,30100,market,active_or_seen,4.0,5.0,3.5,4.2
2026-07-09T01:19:27,BMW,i4,M50,BMW i4 M50,BMW i4,https://www.blocket.se/mobility/item/24507660,349500,2024,73620,market,active_or_seen,1.0,10.5,19.0,7.45
2026-07-09T01:19:19,BMW,i4,M50,BMW i4 M50,BMW i4,https://www.blocket.se/mobility/item/24146461,390000,2022,129100,market,active_or_seen,1.0,4.0,47.5,11.2
2026-07-09T01:19:30,BMW,i4,M50,BMW i4 M50,BMW i4,https://www.blocket.se/mobility/item/23722161,474800,2022,71820,market,active_or_seen,3.0,1.0,47.5,11.3
2026-07-09T01:18:41,BMW,i4,M50,BMW i4 M50,BMW i4,https://www.blocket.se/mobility/item/23411646,414800,2022,119530,market,active_or_seen,2.0,3.0,47.5,11.4
2026-07-09T01:18:38,BMW,i4,M50,BMW i4 M50,BMW i4,https://www.blocket.se/mobility/item/24654037,439900,2024,93300,market,active_or_seen,7.0,15.0,19.0,11.8
2026-07-09T01:19:08,BMW,i4,M50,BMW i4 M50,BMW i4,https://www.blocket.se/mobility/item/24571847,389800,2024,144250,market,active_or_seen,2.0,24.0,19.0,12.0
2026-07-09T01:19:05,BMW,i4,M50,BMW i4 M50,BMW i4,https://www.blocket.se/mobility/item/23567460,479900,2022,90080,market,active_or_seen,4.0,2.0,47.5,12.1
2026-07-09T01:19:11,BMW,i4,M50,BMW i4 M50,BMW i4,https://www.blocket.se/mobility/item/23225126,438700,2024,107940,market,active_or_seen,4.0,21.0,19.0,12.100000000000001
2026-07-09T01:18:27,BMW,i4,M50,BMW i4 M50,BMW i4,https://www.blocket.se/mobility/item/24669863,349500,2023,158410,market,active_or_seen,1.0,14.0,38.5,12.4
2026-07-09T01:19:02,BMW,i4,M50,BMW i4 M50,BMW i4,https://www.blocket.se/mobility/item/24591121,469900,2023,68160,market,active_or_seen,6.5,5.0,38.5,12.45
2026-07-09T01:19:47,BMW,i4,M50,BMW i4 M50,BMW i4,https://www.blocket.se/mobility/item/23846205,429700,2023,95090,market,active_or_seen,3.0,11.0,38.5,12.5
2026-07-09T01:18:49,BMW,i4,M50,BMW i4 M50,BMW i4,https://www.blocket.se/mobility/item/24623295,469800,2023,74690,market,active_or_seen,5.0,8.0,38.5,12.600000000000001
2026-07-09T01:19:44,BMW,i4,M50,BMW i4 M50,BMW i4,https://www.blocket.se/mobility/item/24460571,399990,2023,119450,market,active_or_seen,2.0,13.0,38.5,12.600000000000001
